sentence_id,sentence,source,subject,relation,object
55,"At the start of his scientific work, Einstein realized the inadequacies of Newtonian mechanics and his special theory of relativity stemmed from an attempt to reconcile the laws of mechanics with the laws of the electromagnetic field.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein's special theory of relativity,stemmed from,an attempt to reconcile the laws of mechanics with the laws of the electromagnetic field
56,He dealt with classical problems of statistical mechanics and problems in which they were merged with quantum theory: this led to an explanation of the Brownian movement of molecules.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,dealt with,classical problems of statistical mechanics
56,He dealt with classical problems of statistical mechanics and problems in which they were merged with quantum theory: this led to an explanation of the Brownian movement of molecules.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,dealt with,problems in which they were merged with quantum theory
56,He dealt with classical problems of statistical mechanics and problems in which they were merged with quantum theory: this led to an explanation of the Brownian movement of molecules.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,led to,an explanation of the Brownian movement of molecules
57,He investigated the thermal properties of light with a low radiation density and his observations laid the foundation of the photon theory of light.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,investigated,the thermal properties of light
57,He investigated the thermal properties of light with a low radiation density and his observations laid the foundation of the photon theory of light.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,laid the foundation of,the photon theory of light
57,He investigated the thermal properties of light with a low radiation density and his observations laid the foundation of the photon theory of light.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,made observations,the thermal properties of light
58,"In his early days in Berlin, Einstein postulated that the correct interpretation of the special theory of relativity must also furnish a theory of gravitation and in 1916 he published his paper on the general theory of relativity.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein,was in,Berlin
58,"In his early days in Berlin, Einstein postulated that the correct interpretation of the special theory of relativity must also furnish a theory of gravitation and in 1916 he published his paper on the general theory of relativity.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein,postulated,the correct interpretation of the special theory of relativity
58,"In his early days in Berlin, Einstein postulated that the correct interpretation of the special theory of relativity must also furnish a theory of gravitation and in 1916 he published his paper on the general theory of relativity.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein,must furnish,a theory of gravitation
58,"In his early days in Berlin, Einstein postulated that the correct interpretation of the special theory of relativity must also furnish a theory of gravitation and in 1916 he published his paper on the general theory of relativity.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein,published,his paper on the general theory of relativity
58,"In his early days in Berlin, Einstein postulated that the correct interpretation of the special theory of relativity must also furnish a theory of gravitation and in 1916 he published his paper on the general theory of relativity.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein,published,his paper in 1916
58,"In his early days in Berlin, Einstein postulated that the correct interpretation of the special theory of relativity must also furnish a theory of gravitation and in 1916 he published his paper on the general theory of relativity.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein,published,his paper
59,During this time he also contributed to the problems of the theory of radiation and statistical mechanics.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,,,
60,"In the 1920s, Einstein embarked on the construction of unified field theories, although he continued to work on the probabilistic interpretation of quantum theory, and he persevered with this work in America.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein,embarked on the construction of,unified field theories
60,"In the 1920s, Einstein embarked on the construction of unified field theories, although he continued to work on the probabilistic interpretation of quantum theory, and he persevered with this work in America.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein,continued to work on,the probabilistic interpretation of quantum theory
60,"In the 1920s, Einstein embarked on the construction of unified field theories, although he continued to work on the probabilistic interpretation of quantum theory, and he persevered with this work in America.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein,persevered with,this work in America
61,He contributed to statistical mechanics by his development of the quantum theory of a monatomic gas and he has also accomplished valuable work in connection with atomic transition probabilities and relativistic cosmology.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,contributed to,statistical mechanics
61,He contributed to statistical mechanics by his development of the quantum theory of a monatomic gas and he has also accomplished valuable work in connection with atomic transition probabilities and relativistic cosmology.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,developed,the quantum theory of a monatomic gas
61,He contributed to statistical mechanics by his development of the quantum theory of a monatomic gas and he has also accomplished valuable work in connection with atomic transition probabilities and relativistic cosmology.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,accomplished valuable work in connection with,atomic transition probabilities
61,He contributed to statistical mechanics by his development of the quantum theory of a monatomic gas and he has also accomplished valuable work in connection with atomic transition probabilities and relativistic cosmology.,https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,He,accomplished valuable work in connection with,relativistic cosmology
62,"After his retirement he continued to work towards the unification of the basic concepts of physics, taking the opposite approach, geometrisation, to the majority of physicists.",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,,,
63,"Einstein’s researches are, of course, well chronicled and his more important works include Special Theory of Relativity , Relativity , General Theory of Relativity , Investigations on Theory of Brownian Movement , and The Evolution of Physics .",https://www.nobelprize.org/prizes/physics/1921/einstein/biographical/,Einstein's researches,include,Special Theory of Relativity
